age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
54,4,189607,9,13,4,8,4,2,0,0,0,36,39,<=50K
57,5,172654,14,15,2,14,1,0,1,15024,0,50,39,>50K
46,4,271828,11,9,2,3,1,0,1,0,0,40,39,>50K
61,0,166855,9,13,2,0,1,0,1,0,0,10,39,<=50K
20,4,182661,15,10,4,12,4,2,1,0,0,20,39,<=50K
44,4,77313,15,10,0,1,5,0,0,0,0,38,39,<=50K
57,6,225334,14,15,2,12,6,0,0,15024,0,35,39,>50K
18,4,311795,2,8,4,12,4,2,0,0,0,20,39,<=50K
46,4,265275,12,14,2,10,1,0,1,0,0,60,39,<=50K
18,0,28311,1,7,4,0,4,0,0,0,0,35,39,<=50K
32,4,232855,11,9,4,7,5,2,0,0,0,40,39,<=50K
59,4,32954,8,11,0,10,2,0,0,0,0,36,39,<=50K
30,6,67072,9,13,3,3,2,0,1,6849,0,60,39,<=50K
23,4,206861,15,10,4,13,4,0,1,0,0,25,39,<=50K
26,6,37918,11,9,4,5,4,0,1,0,0,60,39,<=50K
50,4,195844,7,12,2,4,1,0,1,0,0,50,39,>50K
55,4,325007,7,12,2,13,1,0,1,0,0,25,39,<=50K
50,7,24647,15,10,2,1,1,0,1,0,0,40,39,>50K
41,4,101739,7,12,2,4,6,0,0,0,0,50,39,>50K
53,4,166368,15,10,4,3,2,0,1,0,0,40,39,<=50K
45,4,99179,1,7,6,1,5,0,0,0,0,40,39,<=50K
46,4,110794,15,10,4,1,2,0,0,0,0,40,39,<=50K
51,4,194908,11,9,2,1,6,0,0,0,0,40,39,<=50K
69,4,130413,9,13,6,4,2,0,0,2346,0,15,39,<=50K
50,4,98215,11,9,0,8,2,0,1,0,0,40,39,<=50K
26,4,340787,11,9,2,10,1,0,1,0,0,40,39,<=50K
27,4,411950,9,13,4,10,2,0,1,0,0,60,39,<=50K
32,4,34104,15,10,2,4,1,0,1,0,0,40,39,<=50K
41,4,163258,9,13,4,13,2,0,1,0,0,40,39,<=50K
34,4,227359,15,10,2,8,1,0,1,0,0,42,39,<=50K
37,5,126675,8,11,2,12,1,0,1,0,0,60,39,>50K
61,4,123991,15,10,2,6,1,0,1,0,0,20,39,<=50K
52,2,255927,15,10,6,1,2,0,0,0,0,24,39,<=50K
29,6,266855,9,13,5,10,4,0,1,0,0,40,39,<=50K
44,4,237993,14,15,2,7,1,0,1,0,0,45,0,<=50K
28,2,33662,12,14,2,10,6,0,0,7298,0,40,39,>50K
47,0,109921,11,9,5,0,5,2,0,0,0,32,39,<=50K
54,4,292673,3,2,2,8,1,0,1,0,0,35,26,<=50K
29,4,115677,9,13,4,10,2,0,1,0,0,40,39,<=50K
62,7,162678,9,13,2,4,1,0,1,0,0,40,39,<=50K
31,4,156464,0,6,0,8,2,0,1,0,0,40,39,<=50K
30,4,283767,11,9,2,1,1,0,1,0,0,40,0,<=50K
45,4,98475,9,13,0,4,2,0,1,0,0,45,39,<=50K
30,4,288566,9,13,4,8,2,0,1,0,0,40,39,<=50K
31,4,359249,8,11,4,11,4,2,1,0,0,40,39,<=50K
65,6,225473,15,10,6,3,2,0,0,0,0,35,39,<=50K
27,4,258102,4,3,4,14,2,0,1,0,0,40,26,<=50K
26,4,211424,15,10,2,6,1,0,1,0,0,40,39,>50K
24,4,180060,12,14,4,4,4,0,1,6849,0,90,39,<=50K
72,2,259762,11,9,2,4,1,0,1,2290,0,10,39,<=50K
18,7,389147,11,9,4,12,2,2,0,0,0,30,39,<=50K
48,4,69586,15,10,0,1,2,2,1,0,0,40,39,<=50K
31,6,325355,9,13,2,4,6,0,0,0,1902,40,39,>50K
55,2,123382,8,11,5,10,5,2,0,0,0,35,39,<=50K
42,7,83411,11,9,2,4,1,0,1,0,0,40,39,>50K
22,4,351381,8,11,4,1,2,0,0,0,0,40,39,<=50K
37,6,327164,15,10,2,3,1,0,1,0,0,70,0,<=50K
68,4,192829,7,12,0,4,2,0,0,0,0,43,39,<=50K
42,2,109684,12,14,4,10,2,0,0,0,1741,35,39,<=50K
26,4,131686,9,13,4,10,2,0,0,0,0,40,39,<=50K
39,2,163278,15,10,4,1,2,0,0,2202,0,44,39,<=50K
49,4,208978,11,9,0,1,5,0,0,0,0,16,39,<=50K
29,4,663394,11,9,2,5,1,2,1,0,0,40,39,<=50K
63,4,28334,12,14,0,4,2,0,0,0,0,40,39,>50K
62,4,183735,15,10,2,4,1,0,1,0,0,40,39,<=50K
38,4,107125,15,10,4,12,2,0,1,0,0,60,39,<=50K
46,4,87250,9,13,5,13,5,0,0,0,0,40,39,<=50K
40,4,205195,7,12,2,12,1,0,1,0,0,60,39,>50K
48,4,349986,8,11,3,10,2,0,1,0,0,40,39,<=50K
52,4,111700,15,10,0,12,3,0,0,0,0,20,39,>50K
32,7,203849,5,4,2,6,1,0,1,0,0,19,39,<=50K
50,4,171199,1,7,0,8,5,0,0,0,0,40,39,<=50K
39,4,25803,15,10,2,12,1,0,1,0,0,55,39,<=50K
56,4,98361,12,14,2,10,1,0,1,0,0,40,0,>50K
36,4,76845,11,9,4,8,4,2,1,0,0,35,39,<=50K
21,0,124242,15,10,4,0,4,0,0,0,0,40,39,<=50K
76,0,152802,15,10,2,0,1,0,1,0,0,8,39,<=50K
30,4,116138,9,13,4,4,2,0,1,27828,0,60,39,>50K
68,4,351711,15,10,2,1,1,0,1,0,0,40,39,<=50K
46,7,162852,11,9,0,1,5,0,0,0,0,40,39,<=50K
21,4,107895,15,10,4,1,2,0,1,0,0,35,39,<=50K
21,0,494638,7,12,4,0,4,0,1,0,0,15,39,<=50K
46,2,175428,12,14,2,10,1,0,1,0,0,40,39,>50K
67,4,335979,11,9,6,12,2,0,0,991,0,18,39,<=50K
51,1,174102,11,9,2,1,1,0,1,0,0,40,39,>50K
28,0,169631,7,12,1,0,6,0,0,0,0,3,39,<=50K
28,6,38079,15,10,2,5,1,0,1,0,0,55,39,<=50K
34,4,112212,11,9,2,1,1,0,1,0,1485,40,39,<=50K
42,4,139126,11,9,0,14,2,0,1,0,0,40,39,<=50K
27,4,106935,15,10,5,12,2,0,1,0,0,40,39,<=50K
54,4,141663,11,9,2,1,1,0,1,0,0,40,39,>50K
47,4,192835,11,9,2,1,1,0,1,0,0,50,39,>50K
21,0,303588,15,10,4,0,4,0,0,0,0,30,39,<=50K
37,5,190759,15,10,2,12,1,0,1,0,0,60,39,>50K
50,4,162327,15,10,2,6,1,0,1,0,0,50,39,<=50K
59,6,98418,11,9,2,5,1,0,1,0,0,20,39,<=50K
30,4,136651,4,3,2,3,1,0,1,0,0,40,26,<=50K
52,4,176134,11,9,2,7,1,2,1,0,0,48,39,<=50K
30,4,460408,15,10,2,12,1,0,1,0,1672,45,39,<=50K
44,1,306440,11,9,0,3,2,0,1,0,0,40,39,<=50K
35,4,124483,9,13,4,12,2,3,1,0,0,50,0,>50K
35,0,98389,15,10,4,0,5,0,1,0,0,10,39,<=50K
23,4,39182,11,9,2,12,1,0,1,0,0,40,39,<=50K
50,4,177896,11,9,2,3,1,0,1,0,0,50,39,<=50K
38,4,266645,12,14,2,4,1,0,1,0,0,60,39,>50K
41,5,230168,15,10,2,12,1,0,1,0,0,91,39,<=50K
35,4,100375,0,6,0,3,2,0,1,0,0,60,39,<=50K
25,4,202033,9,13,2,10,1,0,1,0,0,40,39,<=50K
27,4,219371,11,9,4,8,2,0,0,0,0,35,39,<=50K
39,4,185624,15,10,2,7,1,0,1,0,0,50,39,<=50K
30,4,70377,15,10,4,7,2,0,0,0,0,40,39,<=50K
39,4,80324,15,10,2,4,1,0,1,0,1977,62,39,>50K
44,4,75012,11,9,2,5,1,0,1,0,0,80,39,<=50K
62,6,82388,11,9,2,3,1,0,1,10566,0,40,39,<=50K
19,4,127491,11,9,4,8,2,0,1,0,0,40,39,<=50K
42,0,137390,11,9,2,0,1,0,1,0,0,40,39,<=50K
20,4,173736,6,5,4,7,4,0,1,0,0,40,39,<=50K
62,1,224277,15,10,6,11,2,0,0,0,0,40,39,<=50K
63,0,331527,0,6,2,0,1,0,1,0,0,40,39,<=50K
52,1,154521,11,9,2,1,1,0,1,0,0,44,39,>50K
51,4,138179,11,9,5,7,2,0,1,0,1876,40,39,<=50K
38,4,169469,11,9,0,12,2,0,1,0,0,80,39,<=50K
22,4,95566,15,10,3,12,4,1,0,0,0,22,6,<=50K
60,1,21876,15,10,0,10,2,4,0,0,0,40,39,<=50K
53,0,133963,11,9,0,0,2,0,0,0,0,40,39,<=50K
34,4,203357,15,10,4,1,3,0,0,0,0,40,39,<=50K
50,4,231495,11,9,2,8,1,0,1,0,0,40,39,<=50K
30,2,261319,5,4,2,14,1,0,1,0,0,40,39,<=50K
34,4,169564,11,9,0,7,5,0,0,0,0,40,39,<=50K
70,4,221603,15,10,6,12,2,0,0,0,0,34,39,<=50K
38,0,107479,6,5,4,0,4,0,0,0,0,12,39,<=50K
30,7,144064,11,9,2,11,1,0,1,0,0,40,39,>50K
50,6,231196,9,13,0,12,2,0,1,0,0,50,39,<=50K
51,4,138251,11,9,2,14,1,0,1,0,0,60,39,<=50K
25,4,208881,9,13,2,10,1,0,1,0,0,60,39,<=50K
31,2,189265,11,9,4,1,2,0,0,0,0,40,39,<=50K
22,4,102684,15,10,4,14,2,0,1,0,0,32,39,<=50K
28,4,192591,9,13,4,1,2,0,0,0,0,45,39,<=50K
38,4,76317,8,11,2,4,1,0,1,0,0,55,39,>50K
22,4,147655,15,10,4,1,4,0,0,0,0,40,39,<=50K
29,4,152951,11,9,2,3,1,0,1,0,0,40,39,>50K
25,2,31873,9,13,4,1,2,0,0,0,0,40,39,<=50K
39,4,179271,15,10,2,3,1,0,1,0,0,50,39,>50K
71,6,238479,0,6,2,3,1,0,1,0,0,8,39,<=50K
73,6,102510,5,4,2,5,1,0,1,6418,0,99,39,>50K
31,4,206046,11,9,0,7,2,0,1,0,0,40,39,<=50K
62,4,218009,11,9,2,14,1,0,1,0,1977,60,39,>50K
35,4,213208,8,11,2,13,1,2,1,0,0,38,23,<=50K
30,4,350979,11,9,2,3,1,3,1,0,0,40,25,<=50K
44,4,215468,9,13,5,7,5,2,0,0,0,7,39,<=50K
45,4,192776,9,13,2,3,1,0,1,7298,0,55,39,>50K
53,4,103586,9,13,2,6,1,0,1,0,0,55,39,<=50K
39,4,168894,15,10,4,1,2,0,0,0,0,40,39,<=50K
23,4,160951,11,9,4,3,4,2,1,2597,0,40,39,<=50K
29,4,188675,15,10,2,3,1,2,1,0,0,40,23,>50K
27,4,56870,11,9,2,7,1,0,1,0,0,40,39,<=50K
60,0,141221,9,13,2,0,1,3,1,0,2163,25,35,<=50K
29,4,217200,11,9,2,3,1,0,1,0,0,40,39,<=50K
43,4,136721,2,8,2,3,1,0,1,0,0,40,39,<=50K
28,4,337664,11,9,4,7,4,0,1,0,0,40,39,<=50K
40,6,34007,11,9,2,5,1,0,1,0,0,70,39,>50K
31,4,163516,15,10,6,1,5,0,0,0,0,40,39,<=50K
22,4,412156,15,10,4,1,4,0,0,0,0,40,39,<=50K
49,2,123088,15,10,2,4,1,0,1,0,0,46,39,<=50K
40,4,254478,15,10,2,3,1,0,1,7298,0,50,39,>50K
56,5,258883,15,10,2,3,1,0,1,0,0,40,39,<=50K
23,4,133061,11,9,2,12,1,0,1,0,0,80,39,<=50K
51,4,237729,15,10,0,1,5,0,0,0,0,40,39,<=50K
26,4,77661,9,13,4,10,2,0,0,0,0,40,39,<=50K
23,4,407684,6,5,4,7,3,0,0,0,0,40,26,<=50K
73,6,233882,11,9,2,5,1,3,1,0,2457,40,40,<=50K
22,4,214399,15,10,4,12,4,0,0,0,0,15,39,<=50K
31,0,82473,6,5,0,0,2,0,0,0,0,25,39,<=50K
33,4,237833,15,10,0,13,2,0,0,0,0,40,39,<=50K
47,7,149337,11,9,0,1,5,0,1,0,0,38,39,<=50K
53,4,139127,11,9,0,8,2,0,0,0,0,40,39,<=50K
48,5,30575,8,11,2,3,1,0,1,0,0,70,39,>50K
41,4,384508,9,13,2,10,1,0,1,0,0,40,39,>50K
36,4,213008,11,9,0,5,2,0,1,0,0,40,39,<=50K
62,2,208266,8,11,0,1,2,2,0,0,0,40,39,<=50K
24,0,377725,9,13,4,0,2,0,0,0,0,40,39,<=50K
47,4,115613,11,9,2,3,1,0,1,0,0,50,39,>50K
25,4,383306,9,13,4,12,2,0,1,0,0,40,39,<=50K
57,7,141459,15,10,0,10,5,0,0,0,0,40,39,<=50K
46,2,183168,9,13,0,10,5,0,0,0,0,43,39,<=50K
27,4,213421,14,15,4,10,2,0,1,0,0,50,39,<=50K
64,7,222966,5,4,2,8,6,2,0,0,0,40,39,<=50K
37,4,227545,15,10,2,12,1,0,1,0,0,44,39,>50K
41,4,145220,6,5,4,9,5,0,0,0,0,40,4,<=50K
45,4,301802,9,13,2,14,1,0,1,0,0,50,39,>50K
36,4,207853,11,9,0,3,4,0,1,0,0,40,39,<=50K
54,4,378747,0,6,5,14,5,2,1,0,0,45,39,>50K
41,6,203451,15,10,0,10,2,0,0,0,0,15,39,<=50K
34,4,112564,11,9,2,14,1,0,1,0,0,45,39,<=50K
59,4,138370,0,6,3,11,2,3,1,0,0,40,19,<=50K
39,5,180804,11,9,2,4,1,0,1,0,0,40,39,>50K
51,4,123429,12,14,2,4,1,0,1,0,0,50,39,>50K
56,4,340171,11,9,2,14,1,2,1,0,0,40,39,<=50K
65,4,83800,15,10,2,6,1,0,1,0,0,27,39,<=50K
58,4,322013,11,9,2,3,1,0,1,0,0,40,39,<=50K
28,4,72443,15,10,4,4,2,0,1,0,1669,60,39,<=50K
51,4,147954,11,9,2,1,6,2,0,3411,0,38,39,<=50K
17,4,99175,1,7,4,8,2,0,0,0,0,20,39,<=50K
30,4,140869,11,9,4,8,5,0,0,0,0,40,39,<=50K
58,0,169982,15,10,2,0,1,0,1,0,0,40,39,>50K
22,4,369549,15,10,4,8,2,2,0,0,0,30,39,<=50K
62,4,211035,9,13,2,1,6,0,0,0,0,30,39,>50K
38,4,166585,11,9,4,4,4,0,0,0,0,40,39,<=50K
52,0,89951,2,8,2,0,6,2,0,0,0,40,39,>50K
47,4,296066,15,10,2,10,1,0,1,0,0,40,39,<=50K
46,5,120902,9,13,2,4,1,0,1,3103,0,37,39,>50K
27,4,200641,0,6,2,4,6,0,0,0,0,40,26,<=50K
43,4,193882,15,10,2,12,1,0,1,7688,0,40,39,>50K
25,4,188767,11,9,4,3,4,0,1,0,0,40,39,<=50K
29,4,357781,5,4,2,5,1,0,1,0,0,40,39,<=50K
30,4,110622,9,13,0,4,2,3,0,0,0,40,3,<=50K
35,6,171968,11,9,5,14,2,0,1,0,0,70,39,<=50K
63,6,174181,9,13,2,10,1,0,1,0,0,20,39,<=50K
61,4,85434,11,9,2,14,1,0,1,0,0,40,39,<=50K
60,4,181953,11,9,2,14,1,0,1,0,0,28,39,<=50K
57,4,353881,11,9,0,14,2,0,1,0,0,45,39,<=50K
36,2,382635,9,13,0,1,5,0,0,0,0,35,16,<=50K
64,7,194894,10,16,4,10,2,0,0,4787,0,40,39,>50K
36,4,749105,11,9,0,8,5,0,0,0,0,36,39,<=50K
17,0,47407,1,7,4,0,4,0,1,0,0,10,39,<=50K
40,4,139193,11,9,0,3,2,0,1,0,0,40,39,<=50K
51,4,193374,3,2,2,3,1,0,1,0,0,40,26,<=50K
44,4,335248,15,10,0,1,2,0,0,0,0,40,39,<=50K
59,4,279636,11,9,4,1,2,0,1,0,0,50,13,<=50K
53,4,23698,11,9,2,3,1,0,1,0,0,46,39,>50K
33,4,477106,11,9,2,14,1,2,1,0,0,40,39,<=50K
20,4,39615,15,10,4,3,4,0,1,0,0,40,39,<=50K
38,6,163204,11,9,2,3,1,0,1,3411,0,25,39,<=50K
35,4,255635,6,5,2,3,1,1,1,0,0,40,26,<=50K
33,4,341187,9,13,2,4,1,0,1,0,0,50,39,>50K
36,2,175255,11,9,2,8,6,0,0,0,0,35,39,<=50K
26,4,105059,6,5,2,3,1,0,1,0,0,20,39,<=50K
42,4,255667,15,10,2,3,1,0,1,0,0,50,39,>50K
46,4,225065,13,1,2,7,6,0,0,0,0,40,26,<=50K
63,4,237620,11,9,2,3,1,0,1,0,0,30,39,<=50K
51,6,313702,11,9,4,12,2,0,1,0,0,40,39,<=50K
24,0,144898,15,10,4,0,5,0,1,0,0,40,39,<=50K
56,4,142182,8,11,2,3,1,0,1,0,0,45,39,>50K
61,0,113544,9,13,2,0,1,0,1,0,0,55,39,<=50K
22,4,213902,11,9,4,1,5,0,0,0,0,40,26,<=50K
43,4,191547,11,9,2,5,1,0,1,0,0,40,26,<=50K
76,4,208843,5,4,6,11,2,0,1,0,0,30,39,<=50K
22,4,99697,11,9,4,6,4,0,0,0,0,40,39,<=50K
55,0,193895,5,4,0,0,5,0,0,0,0,40,39,<=50K
29,4,105598,15,10,0,13,2,0,1,0,0,58,39,<=50K
32,4,331539,9,13,2,4,1,3,1,0,0,50,3,>50K
48,2,127921,9,13,2,10,1,0,1,0,0,40,39,<=50K
20,4,188612,15,10,4,1,4,0,0,0,0,38,27,<=50K
45,4,387074,8,11,2,3,1,0,1,0,0,40,39,<=50K
57,4,182062,0,6,2,8,1,0,1,0,0,40,39,<=50K
63,4,125954,11,9,4,7,2,0,1,2174,0,40,39,<=50K
30,6,166961,15,10,2,1,6,0,0,0,0,20,39,>50K
18,4,110142,11,9,4,12,4,0,0,0,0,40,39,<=50K
57,4,172291,11,9,0,1,3,2,0,0,0,40,39,<=50K
26,4,139116,15,10,4,8,4,2,0,0,0,50,39,<=50K
46,4,90758,12,14,4,13,2,0,1,0,0,35,39,>50K
37,4,201531,11,9,2,5,1,0,1,0,0,40,39,<=50K
31,4,194055,11,9,2,14,1,0,1,0,0,50,39,<=50K
43,4,145441,9,13,2,4,1,0,1,0,0,50,39,>50K
27,6,206889,15,10,2,5,1,0,1,0,0,50,39,<=50K
52,4,206862,11,9,2,3,1,0,1,0,0,40,39,<=50K
42,4,202188,15,10,0,4,2,0,0,0,1741,50,39,<=50K
21,4,237651,15,10,4,8,4,0,1,0,0,35,39,<=50K
58,0,361870,11,9,2,0,1,2,1,0,0,30,39,<=50K
34,4,225548,9,13,2,11,1,2,1,0,0,30,39,<=50K
63,4,221072,9,13,2,3,1,0,1,0,0,49,0,<=50K
38,4,156728,9,13,2,12,1,0,1,0,0,40,39,>50K
61,1,28291,9,13,2,4,6,0,0,0,0,40,39,<=50K
32,4,236770,15,10,0,12,2,0,1,0,0,50,39,<=50K
17,4,132680,0,6,4,8,4,0,0,0,1602,10,39,<=50K
69,4,140176,11,9,2,12,1,0,1,0,0,24,39,<=50K
18,4,183034,15,10,4,12,4,2,1,0,0,35,39,<=50K
30,4,177216,14,15,2,10,1,2,1,0,1740,40,14,<=50K
72,4,205343,1,7,6,1,5,0,0,0,0,40,39,<=50K
42,4,202466,7,12,0,10,5,0,0,0,0,45,39,<=50K
40,2,147372,15,10,4,11,2,0,1,0,2444,40,39,>50K
23,4,380544,15,10,2,1,1,0,1,0,0,40,39,>50K
27,4,188941,15,10,2,13,1,0,1,3908,0,40,39,<=50K
20,4,180052,15,10,4,12,4,0,1,0,0,20,39,<=50K
70,6,36311,9,13,2,10,1,0,1,20051,0,35,39,>50K
34,7,173730,12,14,2,4,1,0,1,0,0,38,39,<=50K
47,4,303637,11,9,2,4,1,0,1,0,0,49,39,>50K
56,6,346635,12,14,0,12,5,0,0,0,2339,60,39,<=50K
37,5,163998,7,12,2,12,1,0,1,0,0,50,39,>50K
63,0,149698,15,10,2,0,1,0,1,0,0,15,39,<=50K
37,4,270059,15,10,0,1,5,0,0,25236,0,25,39,>50K
24,4,508548,11,9,2,5,1,0,1,0,0,50,39,<=50K
36,2,32587,15,10,2,1,1,4,1,0,0,40,39,<=50K
31,4,129761,11,9,4,4,5,0,0,0,0,40,39,<=50K
28,4,142443,11,9,4,3,4,0,1,0,0,40,39,<=50K
39,0,71701,11,9,0,0,5,0,0,0,0,40,39,<=50K
43,6,152958,11,9,2,4,1,0,1,0,0,35,39,>50K
36,4,187999,11,9,2,3,1,0,1,0,0,40,39,>50K
34,4,483777,11,9,4,6,2,2,1,0,0,40,39,<=50K
29,4,259226,1,7,4,7,4,0,1,0,0,48,39,<=50K
42,4,70055,1,7,2,14,1,0,1,0,0,45,39,<=50K
39,2,119421,9,13,2,10,6,0,0,0,0,42,39,<=50K
49,4,126754,9,13,4,4,2,0,1,0,0,45,39,>50K
28,4,377869,15,10,2,12,6,0,0,4064,0,25,39,<=50K
27,4,139903,11,9,4,12,5,2,0,0,0,30,39,<=50K
25,0,394820,15,10,5,0,5,0,0,0,0,20,39,<=50K
39,4,114591,15,10,5,10,5,0,0,0,0,40,39,<=50K
47,4,197836,11,9,2,12,1,0,1,0,0,45,39,<=50K
42,4,137698,4,3,3,5,2,0,1,0,0,35,26,<=50K
29,5,187450,9,13,2,12,1,0,1,0,0,50,39,>50K
67,4,101132,5,4,2,3,1,0,1,1797,0,40,39,<=50K
27,2,273929,11,9,4,5,4,0,1,0,0,40,39,<=50K
69,4,122850,11,9,2,3,1,0,1,0,0,16,39,<=50K
28,4,108574,15,10,2,1,6,0,0,0,0,15,39,<=50K
39,6,597843,12,14,4,10,2,0,0,0,0,50,4,<=50K
45,4,101656,0,6,4,7,2,3,1,0,0,40,40,<=50K
48,4,143281,11,9,6,7,2,0,0,0,0,48,39,<=50K
47,4,332727,9,13,2,10,1,0,1,0,0,60,39,>50K
30,4,268575,11,9,4,3,5,3,1,0,0,40,40,<=50K
27,4,189974,15,10,0,1,4,0,0,0,0,20,39,<=50K
47,4,201865,11,9,2,14,1,0,1,0,0,40,39,<=50K
43,4,145711,15,10,2,12,1,0,1,0,0,72,39,>50K
52,4,164530,1,7,0,7,2,2,0,0,0,20,39,<=50K
46,4,94809,15,10,0,9,5,0,0,0,0,30,39,<=50K
35,0,273558,15,10,4,0,2,2,1,0,0,30,39,<=50K
40,2,243580,9,13,2,10,1,0,1,0,0,48,39,<=50K
29,4,124953,9,13,4,10,4,0,1,0,0,50,39,<=50K
52,6,135339,15,10,2,3,1,3,1,0,0,40,0,>50K
23,6,409230,3,2,2,12,3,0,1,0,0,40,39,<=50K
35,4,193026,9,13,2,12,1,0,1,0,0,45,39,>50K
48,4,182862,15,10,2,3,1,0,1,0,0,40,39,>50K
25,4,32275,15,10,2,4,6,1,0,0,0,40,39,<=50K
36,4,173804,1,7,0,8,2,0,0,0,0,40,39,<=50K
61,7,130466,11,9,6,1,5,4,0,0,0,40,39,<=50K
59,4,145574,1,7,2,1,1,0,1,0,0,40,39,<=50K
40,4,79036,8,11,0,14,2,0,1,0,0,50,39,>50K
26,4,76491,12,14,2,10,1,0,1,0,0,20,39,<=50K
23,4,91189,9,13,2,8,1,0,1,0,0,20,39,<=50K
20,4,39477,15,10,4,10,2,0,0,0,0,30,39,<=50K
46,4,205504,11,9,0,7,2,0,1,0,0,20,39,<=50K
55,4,199713,6,5,2,3,1,0,1,0,0,48,39,<=50K
32,4,53277,12,14,2,4,1,0,1,0,0,60,39,>50K
51,4,158948,11,9,2,14,1,0,1,0,0,84,39,>50K
34,4,144949,0,6,2,3,1,0,1,0,0,45,39,>50K
35,4,52187,15,10,4,8,2,0,1,0,0,30,39,<=50K
24,4,69640,9,13,4,12,4,0,1,0,0,40,39,<=50K
39,4,337898,9,13,0,4,2,0,1,0,0,55,39,<=50K
57,4,89392,12,14,3,10,2,0,0,0,0,40,39,<=50K
29,4,151476,15,10,5,12,2,0,0,0,0,40,39,<=50K
33,4,198660,9,13,2,12,1,0,1,0,0,50,39,<=50K
39,4,192251,11,9,4,1,4,0,0,0,0,40,39,>50K
64,4,69525,11,9,0,3,5,0,1,0,0,20,39,<=50K
25,4,130397,0,6,4,5,5,4,1,0,0,40,39,<=50K
17,4,365613,0,6,4,8,4,0,1,0,0,10,2,<=50K
49,4,149337,9,13,2,4,1,0,1,0,0,40,39,>50K
39,4,151248,15,10,0,12,3,0,0,0,0,35,39,<=50K
37,6,204501,9,13,2,12,1,0,1,0,0,20,2,>50K
20,4,147884,11,9,4,1,4,0,0,0,0,40,39,<=50K
17,4,65368,1,7,4,12,4,0,0,0,0,12,39,<=50K
34,4,118584,9,13,4,4,2,0,0,0,0,40,39,<=50K
56,2,268213,12,14,2,10,1,0,1,0,0,35,0,>50K
30,4,210851,15,10,2,3,1,0,1,0,0,40,39,<=50K
20,4,277700,13,1,4,8,4,0,1,0,0,32,39,<=50K
57,4,99364,6,5,2,7,1,0,1,0,0,40,33,<=50K
50,1,69614,0,6,5,3,2,0,1,0,0,56,39,<=50K
51,2,209320,14,15,4,10,2,0,1,3325,0,40,39,<=50K
41,4,197093,15,10,4,8,2,2,1,0,0,20,39,<=50K
54,4,200783,15,10,2,12,1,0,1,0,0,40,39,<=50K
40,0,70645,15,10,2,0,6,0,0,0,0,20,39,<=50K
58,2,160586,11,9,2,5,1,0,1,0,0,40,39,<=50K
29,7,271012,0,6,4,8,4,2,0,0,0,40,39,<=50K
44,4,167005,15,10,2,3,1,0,1,4386,0,55,39,<=50K
46,4,42972,12,14,2,10,6,0,0,0,0,22,39,>50K
23,4,149704,11,9,4,1,4,0,0,0,0,40,39,<=50K
27,4,103524,11,9,5,6,5,0,1,0,0,40,39,<=50K
42,0,116632,15,10,2,0,1,0,1,0,0,60,39,<=50K
29,4,420054,11,9,2,7,1,0,1,0,0,40,39,<=50K
62,6,102631,15,10,6,5,5,0,0,0,0,50,39,<=50K
35,6,188563,11,9,0,5,4,0,1,0,0,50,39,<=50K
31,5,83748,15,10,2,4,6,3,0,0,0,70,35,<=50K
59,4,116442,15,10,2,7,1,0,1,0,0,50,39,<=50K
33,4,168030,11,9,0,8,5,0,0,0,0,32,39,<=50K
30,0,355571,11,9,4,0,5,2,0,0,0,40,39,<=50K
53,4,263729,15,10,5,1,2,0,0,0,0,40,39,<=50K
39,4,120074,11,9,0,6,2,0,1,0,0,40,39,<=50K
26,4,103700,15,10,4,13,4,0,0,0,0,40,39,<=50K
53,1,225339,15,10,6,1,2,2,0,0,0,40,39,<=50K
34,4,62165,15,10,4,12,3,2,1,0,0,30,39,<=50K
30,4,35724,14,15,2,10,6,0,0,0,0,45,39,>50K
40,4,111067,9,13,2,6,1,0,1,0,0,80,39,>50K
24,2,461678,0,6,4,8,2,0,1,0,0,40,39,<=50K
38,4,234807,9,13,2,4,6,0,0,0,0,50,39,>50K
39,4,342642,11,9,0,12,2,0,1,0,0,60,39,<=50K
58,4,191069,11,9,2,12,1,0,1,0,0,40,39,>50K
43,7,159449,11,9,4,3,5,0,1,0,0,40,39,<=50K
59,4,530099,15,10,2,3,1,0,1,0,1887,55,39,>50K
28,4,34335,11,9,0,12,2,4,1,14084,0,40,39,>50K
33,4,267859,11,9,4,3,4,0,1,0,0,40,8,<=50K
40,4,168071,11,9,4,3,4,0,1,0,0,28,39,<=50K
30,4,190823,15,10,4,8,4,2,0,0,0,40,39,<=50K
33,4,354573,12,14,2,10,1,0,1,15024,0,44,39,>50K
45,1,155659,15,10,2,10,1,0,1,0,0,40,39,>50K
30,7,295612,11,9,5,1,2,0,0,0,0,40,39,<=50K
36,4,234271,15,10,4,3,2,0,0,0,0,40,39,<=50K
36,4,186808,9,13,2,3,4,0,1,0,0,40,39,>50K
53,6,297796,0,6,2,5,1,0,1,0,0,40,39,<=50K
22,4,195532,9,13,4,10,2,0,0,8614,0,40,39,>50K
54,4,90363,7,12,2,4,1,0,1,0,0,40,39,>50K
50,4,485710,10,16,0,10,2,0,0,0,0,50,39,<=50K
57,5,119253,12,14,2,12,1,0,1,15024,0,65,39,>50K
43,4,152958,9,13,2,4,1,0,1,7298,0,40,39,>50K
